chromosomes,Bos_taurus_2,Capra_hircus_2,Ceratotherium_simum_9,Equus_caballus_18,Giraffa_tippelskirchi_3,Gorilla_gorilla_3,Mus_musculus_2,Panthera_tigris_C1,Sus_scrofa_15,Tursiops_truncatus_7
uce-4175_p1,0,0,0,0,0,0,0,0,0,0
uce-4176_p1,0,0,0,0,0,0,0,0,0,0
uce-4178_p1,0,0,0,0,0,0,0,0,0,0
uce-4179_p1,0,0,0,0,0,0,0,0,0,0
uce-418_p1,1,1,1,1,1,1,1,1,1,1
uce-4180_p1,0,0,0,0,0,0,0,0,0,0
uce-4181_p1,0,0,0,0,0,0,0,0,0,0
uce-4183_p1,0,0,0,0,0,0,0,0,0,0
uce-4184_p1,0,0,0,0,0,0,0,0,0,0
uce-4185_p1,0,0,0,0,1,0,0,0,0,0
uce-4187_p1,0,0,0,0,0,0,0,0,0,0
uce-4189_p1,0,0,0,0,0,0,0,0,0,0
uce-419_p1,0,0,0,0,0,0,0,0,0,0
uce-4190_p1,0,0,0,0,0,0,0,0,0,0
uce-4192_p1,0,0,0,0,0,0,0,0,0,0
uce-4195_p1,0,0,0,0,0,0,0,0,0,0
uce-4198_p1,0,0,0,0,0,0,0,1,0,0
uce-4199_p1,0,0,0,0,0,0,0,0,0,0
uce-42_p3,0,0,0,0,0,0,1,0,0,0
uce-420_p1,0,0,0,0,0,0,0,0,0,0
uce-4200_p1,0,0,0,0,0,0,0,0,0,0
uce-4201_p1,0,0,0,0,0,0,0,0,0,0
uce-4202_p1,0,0,0,0,0,0,0,0,0,0
uce-4205_p1,0,0,0,0,0,0,0,0,0,0
uce-4206_p1,0,0,0,0,0,0,0,0,0,0
uce-4208_p1,0,0,0,0,0,0,0,0,0,0
uce-421_p1,0,0,0,0,0,0,0,0,0,0
uce-4210_p1,0,0,0,0,0,0,0,0,0,0
uce-4211_p1,1,1,1,1,1,1,1,1,1,1
uce-4212_p1,0,0,0,0,0,0,0,0,0,0
uce-4215_p1,0,0,0,0,0,0,0,0,0,0
uce-4216_p1,0,0,0,0,0,0,0,0,0,0
uce-4217_p1,0,0,0,0,0,0,0,0,0,0
uce-4219_p1,0,0,0,0,0,0,0,0,0,0
uce-422_p3,0,0,0,0,0,0,1,0,0,0
uce-4222_p1,0,0,0,0,0,0,1,0,0,0
uce-4223_p1,0,0,0,0,0,0,0,0,0,0
uce-4224_p1,0,0,0,0,0,0,0,0,0,0
uce-4225_p1,0,0,0,0,0,0,1,0,0,0
uce-4227_p1,0,0,0,0,0,0,0,0,0,0
uce-4231_p1,0,0,0,0,0,0,0,0,0,0
uce-4232_p1,0,0,0,0,0,0,1,0,0,0
uce-4234_p1,0,0,0,0,0,0,0,0,0,0
uce-4237_p1,0,0,0,0,0,0,0,0,0,0
uce-4238_p1,0,0,0,0,0,0,0,0,0,0
uce-4239_p1,0,0,0,0,0,0,0,0,0,0
uce-424_p1,0,0,0,0,0,0,0,0,0,0
uce-424_p2,0,0,0,0,0,0,0,0,0,0
uce-4248_p1,0,0,0,0,0,0,0,0,0,0
uce-4249_p1,0,0,0,0,0,0,0,0,0,0
uce-4250_p1,0,0,0,0,0,0,0,0,0,0
uce-4254_p1,0,0,0,0,0,0,0,0,0,0
uce-4256_p1,0,0,0,0,0,0,0,1,0,0
uce-4257_p1,0,0,0,0,0,0,0,0,0,0
uce-4259_p1,0,0,0,0,0,0,0,0,0,0
uce-426_p2,0,0,0,0,0,0,1,0,0,0
uce-4261_p1,0,0,0,0,0,0,0,0,0,0
uce-4263_p1,0,0,0,0,0,0,0,1,0,0
uce-4264_p1,0,0,0,0,0,0,1,0,0,0
uce-4265_p1,0,0,0,0,0,0,0,0,0,0
uce-4267_p1,0,0,0,0,0,1,0,0,0,0
uce-4274_p1,0,0,0,0,0,0,0,0,0,0
uce-4278_p1,0,0,0,0,0,0,0,0,0,0
uce-4279_p1,0,0,0,0,0,0,0,0,0,0
uce-4280_p1,0,0,0,0,0,0,0,0,0,0
uce-4284_p1,0,0,0,0,0,0,0,1,0,0
uce-4285_p1,0,0,0,0,0,0,0,0,0,0
uce-4286_p1,0,0,0,0,0,0,0,0,0,0
uce-4287_p1,0,0,0,0,0,0,0,0,0,0
uce-4292_p1,1,1,1,1,1,1,0,1,1,1
uce-4293_p1,0,0,0,0,0,0,0,0,0,0
uce-4294_p1,0,0,0,0,0,0,0,0,0,0
uce-4295_p1,0,0,0,0,0,0,0,1,0,0
uce-4299_p1,0,0,0,0,0,0,0,0,0,0
uce-43_p2,0,0,0,0,0,0,0,0,0,0
uce-430_p2,1,1,1,1,1,1,0,1,1,1
uce-4300_p1,0,0,0,0,0,0,0,0,0,0
uce-4301_p1,0,0,0,0,0,0,0,0,0,0
uce-4302_p1,0,0,0,0,0,0,0,0,0,0
uce-4303_p1,0,0,0,0,0,0,0,0,0,0
uce-4304_p1,0,0,0,0,0,0,0,0,0,0
uce-4305_p1,0,0,0,0,0,0,0,0,0,0
uce-4308_p1,0,0,0,0,0,0,0,0,0,0
uce-4309_p1,0,0,0,0,0,0,0,0,0,0
uce-431_p3,0,0,0,0,0,0,0,0,0,0
uce-4310_p1,1,1,1,1,1,1,1,1,1,1
uce-4311_p1,0,0,0,0,0,0,0,0,0,0
uce-4312_p1,0,0,0,0,0,0,0,0,0,0
uce-4313_p1,0,0,0,0,0,0,0,0,0,0
uce-4314_p1,0,0,0,0,0,0,0,0,0,0
uce-4315_p1,1,1,0,0,1,1,0,1,1,1
uce-4316_p1,0,0,0,0,0,0,0,0,0,0
uce-4317_p1,0,0,0,0,0,0,0,1,0,0
uce-4318_p1,0,0,0,0,0,0,0,0,0,0
uce-432_p1,0,0,0,0,0,0,0,0,0,0
uce-432_p2,0,0,0,0,0,0,0,0,0,0
uce-4320_p1,0,0,0,0,0,0,0,0,0,0
uce-4323_p1,0,0,0,0,0,0,0,0,0,0
uce-4324_p1,0,0,0,0,0,0,0,0,0,0
uce-4325_p1,0,0,0,0,0,0,0,0,0,0
uce-4327_p1,0,0,0,0,0,0,0,0,0,0
uce-4334_p1,0,0,0,0,0,0,0,0,0,0
uce-4335_p1,0,0,0,0,0,0,0,0,0,0
uce-4337_p1,0,0,0,0,0,0,1,0,0,0
uce-4338_p1,0,0,0,0,0,0,0,0,0,0
uce-4339_p1,0,0,0,0,0,0,0,0,0,0
uce-434_p1,0,0,0,0,0,0,0,0,0,0
uce-4342_p1,0,0,0,0,0,0,0,0,0,0
uce-4343_p1,0,0,0,0,0,0,0,1,0,0
uce-4344_p1,0,0,0,0,0,0,0,0,0,0
uce-4345_p1,0,0,0,0,0,0,0,0,0,0
uce-4346_p1,0,0,0,0,0,0,0,0,0,0
uce-4347_p1,0,0,0,0,0,0,1,0,0,0
uce-4348_p1,0,0,0,0,0,0,0,0,0,0
uce-4349_p1,0,0,0,0,0,0,0,0,0,0
uce-4353_p1,0,0,0,0,0,0,0,0,0,0
uce-4354_p1,0,0,0,0,0,0,0,0,0,0
uce-4355_p1,0,0,0,0,0,0,0,0,0,0
uce-4356_p1,0,0,0,0,0,0,0,0,0,0
uce-4359_p1,0,0,0,0,0,0,0,0,0,0
uce-436_p1,1,1,1,1,1,1,1,1,1,1
uce-436_p10,1,1,1,1,1,1,1,1,1,1
uce-436_p2,1,1,1,1,1,1,1,1,1,1
uce-436_p3,1,1,1,1,1,1,1,1,1,1
uce-436_p4,1,1,1,1,1,1,1,1,1,1
uce-436_p5,1,1,1,1,1,1,1,1,1,1
uce-436_p6,1,1,1,1,1,1,1,1,1,1
uce-436_p7,1,1,1,1,1,1,1,1,1,1
uce-436_p8,1,1,1,1,1,1,1,1,1,1
uce-436_p9,1,1,1,1,1,1,1,1,1,1
uce-4360_p1,0,0,0,0,0,0,1,0,0,0
uce-4361_p1,0,0,0,0,0,0,0,0,0,0
uce-4363_p1,0,0,0,0,0,0,0,0,0,0
uce-4364_p1,0,0,0,0,0,0,1,0,0,0
uce-4367_p1,0,0,0,0,0,0,0,0,0,0
uce-4368_p1,0,0,0,0,0,0,0,1,0,0
uce-437_p1,0,0,0,0,0,0,0,0,0,0
uce-4371_p1,0,0,0,0,0,0,0,0,0,0
uce-4377_p1,0,0,0,0,0,0,0,0,0,0
uce-438_p2,0,0,0,0,0,0,0,0,0,0
uce-4384_p1,0,0,0,0,0,0,0,0,0,0
uce-4386_p1,1,1,1,1,1,1,1,1,1,1
uce-4388_p1,0,0,0,0,0,0,0,0,0,0
uce-4389_p1,0,0,0,0,0,0,0,0,0,0
uce-4394_p1,0,0,0,0,0,0,0,0,0,0
uce-4395_p1,0,0,0,0,0,0,0,0,0,0
uce-4396_p1,0,0,0,0,0,0,0,0,0,0
uce-4398_p1,0,0,0,0,0,0,0,0,0,0
uce-44_p2,0,0,0,0,0,0,0,0,0,0
uce-4400_p1,0,0,0,0,0,0,0,0,0,0
uce-4401_p1,0,0,0,0,0,0,0,0,0,0
uce-4402_p1,0,0,0,0,0,0,0,0,0,0
uce-4403_p1,0,0,0,0,0,0,0,0,0,0
uce-4407_p1,0,0,0,0,0,0,0,0,0,0
uce-4408_p1,0,0,0,0,0,0,0,0,0,0
uce-441_p1,0,0,0,0,0,0,0,0,0,0
uce-4410_p1,0,0,0,0,0,0,0,0,0,0
uce-4413_p1,0,0,0,0,0,0,0,0,0,0
uce-4414_p1,0,0,0,0,0,0,0,1,0,0
uce-4415_p1,0,0,0,0,0,0,0,0,0,0
uce-4416_p1,1,1,1,1,1,1,1,1,1,1
uce-4417_p1,0,0,0,0,0,0,0,0,0,0
uce-442_p2,1,1,1,1,1,1,1,1,1,1
uce-4421_p1,0,0,0,0,0,0,0,0,0,0
uce-4423_p1,1,1,1,1,1,1,1,1,1,1
uce-4425_p1,0,0,0,0,0,0,0,0,1,0
uce-4426_p1,0,0,0,0,0,0,0,1,0,0
uce-4427_p1,0,0,0,0,0,0,1,0,0,0
uce-4428_p1,0,0,0,0,0,0,0,0,0,0
uce-4429_p1,0,0,0,0,0,0,0,0,0,0
uce-443_p1,0,0,0,0,0,0,0,0,0,0
uce-4430_p1,0,0,0,0,0,0,0,0,0,0
uce-4431_p1,0,0,0,0,0,0,0,0,0,0
uce-4433_p1,0,0,0,0,0,0,0,0,0,0
uce-4434_p1,0,0,0,0,0,0,0,0,0,0
uce-4435_p1,0,0,0,0,0,0,0,0,0,0
uce-4436_p1,0,0,0,0,0,0,0,0,0,0
uce-4437_p1,0,0,0,0,0,0,0,1,0,0
uce-4438_p1,0,0,0,0,0,0,0,0,0,0
uce-4440_p1,0,0,0,0,0,0,0,0,0,0
uce-4442_p1,0,0,0,0,0,0,0,0,0,0
uce-4443_p1,0,0,0,0,0,0,0,1,0,0
uce-4445_p1,0,0,0,0,0,0,0,0,0,0
uce-4446_p1,0,0,0,0,0,0,0,0,0,0
uce-4447_p1,0,0,0,0,0,0,0,0,0,0
uce-445_p1,0,0,0,0,0,0,0,0,0,0
uce-445_p2,0,0,0,0,0,0,0,0,0,0
uce-445_p3,0,0,0,0,0,0,0,0,0,0
uce-445_p4,0,0,0,0,0,0,0,0,0,0
uce-4450_p1,0,0,0,0,0,0,1,0,0,0
uce-4451_p1,0,0,0,0,0,0,0,0,0,0
uce-4452_p1,0,0,0,0,0,0,0,0,0,0
uce-4453_p1,1,1,1,1,1,1,1,1,1,1
uce-4455_p1,0,0,0,0,0,0,0,0,0,0
uce-4456_p1,0,0,0,0,0,0,0,0,0,0
uce-4457_p1,0,0,0,0,0,0,0,0,0,0
uce-4463_p1,0,0,0,0,0,0,0,0,0,0
uce-4465_p1,0,0,0,0,0,0,0,0,0,0
uce-4466_p1,0,0,0,0,0,0,0,1,0,0
uce-447_p1,0,0,0,0,0,0,0,0,0,0
uce-4472_p1,0,0,0,0,0,0,0,0,0,0
uce-4473_p1,0,0,0,0,0,0,0,0,0,0
uce-4474_p1,0,0,0,0,0,0,0,0,0,0
uce-4477_p1,0,0,0,0,0,0,0,0,0,0
uce-4479_p1,0,0,0,0,0,0,0,0,0,0
uce-4482_p1,0,0,0,0,0,0,1,0,0,0
uce-4483_p1,0,0,0,0,0,0,0,0,0,0
uce-4484_p1,0,0,0,0,0,0,0,1,0,0
uce-4485_p1,0,0,0,0,0,0,0,0,0,0
uce-4486_p1,0,0,0,0,0,0,0,0,0,0
uce-449_p2,0,0,0,0,0,0,0,0,0,0
uce-4492_p1,0,0,0,0,0,0,0,0,0,0
uce-4498_p1,0,0,0,0,0,0,0,0,1,0
uce-45_p2,0,0,0,0,0,0,0,0,0,0
uce-450_p2,0,0,0,0,0,0,0,0,0,0
uce-4500_p1,0,0,0,0,0,0,0,0,0,0
uce-4504_p1,0,0,0,0,0,0,0,0,0,0
uce-4507_p1,0,0,0,0,0,0,0,0,0,0
uce-4509_p1,0,0,0,0,0,0,0,0,0,0
uce-451_p2,0,0,0,0,0,0,0,0,0,0
uce-4511_p1,0,0,0,0,0,0,0,0,0,0
uce-4512_p1,0,0,0,0,0,0,0,0,0,0
uce-4513_p1,0,0,0,0,0,0,0,0,0,0
uce-4515_p1,0,0,0,0,0,0,0,0,0,0
uce-4516_p1,0,0,0,0,0,0,0,0,0,0
uce-4518_p1,0,0,0,0,0,0,0,0,0,0
uce-4519_p1,0,0,0,0,0,0,0,0,0,0
uce-4521_p1,0,0,0,0,0,0,0,0,0,0
uce-4522_p1,0,0,0,0,0,0,0,0,0,0
uce-4523_p1,0,0,0,0,0,0,0,0,0,0
uce-4525_p1,0,0,0,0,0,0,0,0,0,0
uce-4527_p1,0,0,0,0,1,0,0,0,0,0
uce-4528_p1,0,0,0,0,1,0,0,0,0,0
uce-453_p1,0,0,0,0,0,0,0,0,0,0
uce-4530_p1,0,0,0,0,0,0,0,0,0,0
uce-4531_p1,0,0,0,0,0,0,1,0,0,0
uce-4532_p1,0,0,0,0,0,0,1,0,0,0
uce-4534_p1,0,0,0,0,0,0,0,0,0,0
uce-4535_p1,0,0,0,0,0,0,1,0,0,0
uce-4536_p1,0,0,0,0,0,0,0,0,0,0
uce-4538_p1,0,0,0,0,0,0,0,0,0,0
uce-4539_p1,0,0,0,0,0,0,0,0,0,0
uce-454_p1,0,0,0,0,0,0,0,0,0,0
uce-454_p2,0,0,0,0,0,0,0,0,0,0
uce-4540_p1,0,0,0,0,0,0,0,0,0,0
uce-4541_p1,0,0,0,0,0,0,0,0,0,0
uce-4542_p1,0,0,0,0,0,0,0,0,0,0
uce-4544_p1,0,0,0,0,0,0,1,0,0,0
uce-4546_p1,0,0,0,0,0,0,0,0,0,0
uce-4547_p1,0,0,0,0,0,0,0,0,0,0
uce-4548_p1,0,0,0,0,0,0,0,0,0,0
uce-4549_p1,0,0,0,0,0,0,0,0,0,0
uce-4550_p1,0,0,0,0,0,0,0,1,0,0
uce-4553_p1,0,0,0,0,0,0,0,0,0,0
uce-4554_p1,0,0,0,0,0,0,0,0,0,0
uce-4555_p1,0,0,0,0,0,0,0,0,0,0
uce-4557_p1,0,0,0,0,0,0,0,0,0,0
uce-4558_p1,0,0,0,0,0,0,0,0,0,0
uce-4559_p1,1,1,1,1,1,1,1,1,1,1
uce-4560_p1,0,0,0,0,0,0,0,0,0,0
uce-4562_p1,0,0,0,0,0,0,0,0,0,0
uce-4564_p1,0,0,0,0,0,0,0,0,0,0
uce-4565_p1,0,0,0,0,0,0,0,0,0,0
uce-4566_p1,0,0,0,0,0,0,0,0,0,0
uce-4569_p1,0,0,0,0,0,0,0,0,0,0
uce-457_p5,0,0,0,0,0,0,0,0,0,0
uce-457_p6,0,0,0,0,0,0,0,0,0,0
uce-457_p7,0,0,0,0,0,0,0,0,0,0
uce-457_p8,0,0,0,0,0,0,0,0,0,0
uce-4570_p1,0,0,0,0,0,0,0,0,0,0
uce-4573_p1,0,0,0,0,0,0,0,0,0,0
uce-4574_p1,0,0,0,0,0,0,0,0,0,0
uce-4575_p1,0,0,0,0,0,0,0,1,0,0
uce-458_p3,0,0,0,0,0,0,0,0,0,0
uce-4585_p1,0,0,1,1,1,1,0,1,1,1
uce-4586_p1,0,0,0,0,0,0,1,0,0,0
uce-4587_p1,0,0,0,0,0,0,0,0,0,0
uce-4588_p1,0,0,0,0,0,0,0,0,0,0
uce-459_p1,0,0,0,0,0,0,0,0,0,0
uce-4590_p1,0,0,0,0,0,0,0,0,0,0
uce-4591_p1,0,0,0,0,0,0,0,0,0,0
uce-4592_p1,0,0,0,0,0,0,0,0,0,0
uce-4593_p1,1,1,1,1,1,1,1,1,1,1
uce-4594_p1,0,0,0,0,0,0,0,0,0,0
uce-4599_p1,0,0,0,0,0,0,0,0,0,0
uce-46_p2,0,0,0,0,0,0,0,0,0,0
uce-460_p1,0,0,0,0,0,0,0,0,0,0
uce-4600_p1,0,0,0,0,0,0,0,0,0,0
uce-4601_p1,0,0,0,0,0,0,0,0,0,0
uce-4604_p1,0,0,0,0,0,0,0,0,0,0
uce-4605_p1,0,0,0,0,0,0,0,0,0,0
uce-4606_p1,0,0,0,0,0,0,0,0,0,0
uce-4607_p1,1,1,1,1,1,1,1,1,1,1
uce-4608_p1,0,0,0,0,0,0,0,0,0,0
uce-4609_p1,0,0,0,0,0,0,0,0,0,0
uce-4610_p1,0,0,0,0,0,0,0,0,0,0
uce-4612_p1,0,0,0,0,0,0,0,0,0,0
uce-4614_p1,0,0,0,0,0,0,0,0,0,0
uce-4615_p1,0,0,0,0,0,0,0,0,0,0
uce-4616_p1,0,0,0,0,0,0,0,1,0,0
uce-4618_p1,0,0,0,0,0,0,0,0,0,0
uce-4619_p1,0,0,0,0,0,0,0,0,0,0
uce-462_p1,0,0,0,0,0,0,0,0,0,0
uce-4621_p1,0,0,0,0,0,0,0,0,0,0
uce-4622_p1,0,0,0,0,0,0,0,0,0,0
uce-4623_p1,0,0,0,0,0,0,0,0,0,0
uce-4625_p1,0,0,0,0,0,0,0,0,0,0
uce-4629_p1,1,1,1,1,1,1,1,1,1,1
uce-463_p1,1,1,1,1,1,1,1,1,1,1
uce-4630_p1,0,0,0,0,0,0,0,0,0,0
uce-4632_p1,0,0,0,0,0,0,0,0,0,0
uce-4633_p1,0,0,0,0,0,0,0,0,0,0
uce-4637_p1,0,0,0,0,0,0,0,0,0,0
uce-4638_p1,0,0,0,0,0,0,0,0,0,0
uce-4639_p1,0,0,0,0,0,0,0,0,0,0
uce-4640_p1,0,0,0,0,0,0,0,0,0,0
uce-4641_p1,0,0,0,0,0,0,0,0,0,0
uce-4642_p1,0,0,0,0,0,0,0,0,0,0
uce-4643_p1,0,0,0,0,0,0,0,0,0,0
uce-4646_p1,0,0,0,0,0,0,0,0,0,0
uce-4648_p1,0,0,0,0,0,0,0,0,0,0
uce-4650_p1,0,0,0,0,0,0,0,0,0,0
uce-4651_p1,0,0,0,0,0,0,0,0,0,0
uce-4652_p1,0,0,0,0,0,0,0,0,0,0
uce-4653_p1,0,0,0,0,0,0,1,0,0,0
uce-4654_p1,0,0,0,0,0,0,1,0,0,0
uce-4656_p1,0,0,0,0,0,0,0,0,0,0
uce-4658_p1,0,0,0,0,0,0,0,0,0,0
uce-4659_p1,0,0,0,0,0,0,0,0,0,0
uce-4660_p1,0,0,0,0,0,0,0,0,0,0
uce-4661_p1,0,0,0,0,0,0,0,0,0,0
uce-4662_p1,0,0,0,0,0,0,0,0,0,0
uce-4666_p1,0,0,0,0,0,0,0,0,0,0
uce-4670_p1,0,0,0,0,0,0,0,0,0,0
uce-4673_p1,0,0,0,0,0,0,1,0,0,0
uce-4676_p1,0,0,0,0,0,0,0,0,0,0
uce-4678_p1,0,0,0,0,0,0,0,0,0,0
uce-4680_p1,0,0,0,0,0,0,0,0,0,0
uce-4681_p1,0,0,0,0,0,0,0,1,0,0
uce-4682_p1,0,0,0,0,0,0,0,0,0,0
uce-4683_p1,0,0,0,0,0,0,0,0,0,0
uce-4686_p1,0,0,0,0,0,0,1,0,0,0
uce-4687_p1,0,0,0,0,0,0,0,0,0,0
uce-4688_p1,1,1,1,1,1,1,1,1,1,1
uce-469_p2,0,0,0,0,0,0,0,0,0,0
uce-4690_p1,0,0,0,0,0,1,0,1,1,1
uce-4693_p1,0,0,0,0,0,0,0,0,0,0
uce-4694_p1,0,0,0,0,0,0,0,0,0,0
uce-4695_p1,0,0,0,0,0,0,0,0,0,0
uce-4696_p1,0,0,0,0,0,0,0,0,0,0
uce-4697_p1,0,0,0,0,0,0,1,0,0,0
uce-4698_p1,0,0,0,0,0,0,1,0,0,0
uce-4699_p1,0,0,0,0,0,0,0,0,0,0
uce-47_p1,1,1,1,1,1,1,0,1,1,1
uce-4702_p1,0,0,0,0,0,0,0,0,0,0
uce-4703_p1,0,0,0,0,0,0,0,0,0,0
uce-4704_p1,0,0,0,0,0,0,0,0,0,0
uce-4705_p1,0,0,0,0,0,0,0,0,0,0
uce-4706_p1,0,0,0,0,0,1,0,1,1,1
uce-4711_p1,0,0,0,0,0,0,0,0,0,0
uce-4712_p1,0,0,0,0,0,0,0,0,0,0
uce-4713_p1,0,0,0,0,0,0,0,1,0,0
uce-4714_p1,0,0,0,0,0,0,0,0,0,0
uce-4716_p1,0,0,0,0,0,0,0,0,0,0
uce-4719_p1,0,0,0,0,0,0,0,0,0,0
uce-472_p1,0,0,0,0,0,0,0,0,0,0
uce-472_p2,0,0,0,0,0,0,0,0,0,0
uce-4721_p1,0,0,0,0,0,1,1,0,0,0
uce-4723_p1,0,0,0,0,0,0,0,0,0,0
uce-4724_p1,0,0,0,0,0,0,0,0,0,0
uce-4725_p1,0,0,0,0,0,0,0,0,0,0
uce-4726_p1,0,0,0,0,0,0,0,0,0,0
uce-4729_p1,0,0,0,0,0,0,0,0,0,0
uce-4730_p1,0,0,0,0,0,0,0,0,0,0
uce-4732_p1,0,0,0,0,0,0,0,0,0,0
uce-4733_p1,0,0,0,0,0,0,0,0,0,0
uce-4735_p1,0,0,0,0,0,0,0,0,0,0
uce-4736_p1,0,0,0,0,0,0,0,0,0,0
uce-4738_p1,0,0,0,0,0,0,0,0,0,0
uce-4739_p1,0,0,0,0,0,0,0,0,0,0
uce-4741_p1,0,0,0,0,0,0,0,0,0,0
uce-4742_p1,0,0,0,0,0,0,0,0,0,0
uce-4743_p1,0,0,0,0,0,0,0,0,0,0
uce-4744_p1,0,0,0,0,0,0,0,0,0,0
uce-4747_p1,1,1,1,1,1,1,1,1,1,1
uce-4750_p1,1,1,1,1,1,1,1,1,1,1
uce-4751_p1,0,0,0,0,0,0,0,0,0,0
uce-4752_p1,0,0,0,0,0,0,0,0,0,0
uce-4753_p1,0,0,0,0,0,0,1,0,0,0
uce-4754_p1,0,0,0,0,0,0,0,0,0,0
uce-4757_p1,0,0,0,0,0,0,0,0,0,0
uce-4759_p1,0,0,0,0,0,0,0,0,0,0
uce-4760_p1,0,0,0,0,0,0,0,0,0,0
uce-4761_p1,0,0,0,0,0,0,0,1,0,0
uce-4762_p1,0,0,0,0,0,0,0,0,0,0
uce-4763_p1,0,0,0,0,0,0,0,0,0,0
uce-4764_p1,0,0,0,0,0,0,0,0,0,0
uce-4765_p1,0,0,0,0,0,0,0,1,0,0
uce-4766_p1,0,0,0,0,0,0,0,0,0,0
uce-4769_p1,0,0,0,0,0,0,0,0,0,0
uce-4770_p1,0,0,0,0,0,0,0,0,0,0
uce-4771_p1,0,0,0,0,0,0,0,1,0,0
uce-4775_p1,0,0,0,0,0,0,0,0,0,0
uce-4776_p1,0,0,0,0,0,0,0,0,0,0
uce-4777_p1,0,0,0,0,0,0,0,0,0,0
uce-4778_p1,1,1,1,1,1,1,1,1,1,1
uce-4779_p1,0,0,0,0,0,0,0,0,0,0
uce-478_p1,0,0,0,0,0,0,0,0,0,0
uce-4780_p1,0,0,0,0,0,0,0,0,0,0
uce-4782_p1,0,0,0,0,0,0,0,0,0,0
uce-4784_p1,0,0,0,0,0,0,0,0,0,0
uce-4786_p1,0,0,0,0,0,0,1,0,0,0
uce-4787_p1,0,0,0,0,0,0,1,0,0,0
uce-4788_p1,0,0,0,0,0,0,0,0,0,0
uce-4789_p1,0,0,0,0,0,0,0,0,0,0
uce-4790_p1,0,0,0,0,0,0,0,1,0,0
uce-4792_p1,0,0,0,0,0,0,0,0,0,0
uce-4798_p1,0,0,0,0,0,0,0,0,0,0
uce-4799_p1,0,0,0,0,0,0,0,0,0,0
uce-4804_p1,0,0,0,0,0,0,0,0,0,0
uce-4806_p1,0,0,0,0,0,0,0,1,0,0
uce-4807_p1,0,0,0,0,0,0,0,1,0,0
uce-4808_p1,0,0,0,0,0,0,0,0,0,0
uce-4810_p1,0,0,0,0,0,0,0,0,0,0
uce-4813_p1,0,0,0,0,0,0,0,0,0,0
uce-4816_p1,0,0,0,0,0,0,0,0,0,0
uce-4818_p1,1,1,1,1,1,1,1,1,1,1
uce-4820_p1,0,0,0,0,0,0,0,0,0,0
uce-4823_p1,0,0,0,0,0,0,0,0,0,0
uce-4827_p1,1,1,1,1,1,1,1,1,1,1
uce-4828_p1,0,0,0,0,0,0,0,0,0,0
uce-4829_p1,1,1,1,1,1,1,0,1,1,1
uce-483_p2,0,0,0,0,0,0,0,1,0,0
uce-4830_p1,1,1,1,1,1,1,1,1,1,1
uce-4831_p1,0,0,0,0,0,0,1,0,0,0
uce-4832_p1,0,0,0,0,0,0,1,0,0,0
uce-4833_p1,0,0,0,0,0,0,0,0,0,0
uce-4835_p1,0,0,0,0,0,0,0,0,0,0
uce-4837_p1,0,0,0,0,0,0,0,0,0,0
uce-4838_p1,0,0,0,0,0,0,0,0,0,0
uce-4839_p1,0,0,0,0,0,0,0,0,0,0
uce-4840_p1,0,0,0,0,0,0,0,0,0,0
uce-4841_p1,0,0,0,0,0,0,0,0,0,0
uce-4842_p1,0,0,0,0,0,0,1,0,0,0
uce-4843_p1,0,0,0,0,0,0,0,0,0,0
uce-4844_p1,0,0,0,0,0,0,0,0,0,0
uce-4845_p1,0,0,0,0,0,0,0,0,0,0
uce-4846_p1,0,0,0,0,0,0,0,0,0,0
uce-4847_p1,0,0,0,0,0,0,0,0,0,0
uce-485_p1,0,0,0,0,0,0,0,0,0,0
uce-4850_p1,0,0,0,0,0,0,0,1,0,0
uce-4851_p1,0,0,0,0,0,0,0,0,0,0
uce-4853_p1,0,0,0,0,0,0,0,0,0,0
uce-4854_p1,0,0,0,0,0,0,0,0,0,0
uce-4855_p1,0,0,0,0,0,0,1,0,0,0
uce-4856_p1,0,0,0,0,0,0,0,0,0,0
uce-4858_p1,0,0,0,0,0,0,0,0,0,0
uce-4859_p1,0,0,0,0,0,0,0,0,0,0
uce-486_p1,0,0,0,0,0,0,0,0,0,0
uce-486_p2,0,0,0,0,0,0,0,0,0,0
uce-4862_p1,0,0,0,0,0,0,0,0,0,0
uce-4863_p1,0,0,0,0,0,0,0,0,0,0
uce-4865_p1,0,0,0,0,0,0,0,1,0,0
uce-4866_p1,0,0,0,0,0,0,0,0,0,0
uce-4867_p1,0,0,0,0,0,0,0,0,0,0
uce-4868_p1,0,0,0,0,0,0,0,0,0,0
uce-4869_p1,0,0,0,0,0,0,0,0,0,0
uce-487_p3,0,0,0,0,0,0,0,0,0,0
uce-4870_p1,0,0,0,0,0,0,0,0,0,0
uce-4871_p1,0,0,0,0,0,0,0,0,0,0
uce-4872_p1,0,0,0,0,0,0,0,0,0,0
uce-4874_p1,0,0,0,0,0,0,0,0,0,0
uce-4875_p1,0,0,0,0,0,0,0,0,0,0
uce-4878_p1,0,0,0,0,0,0,0,0,0,0
uce-4881_p1,0,0,0,0,0,0,0,0,0,0
uce-4883_p1,0,0,0,0,0,0,0,0,0,0
uce-4884_p1,0,0,0,0,0,0,0,0,0,0
uce-4885_p1,0,0,0,0,0,0,0,0,0,0
uce-4887_p1,0,0,0,0,0,0,0,0,1,0
uce-4888_p1,0,0,0,0,0,0,0,0,0,0
